"id","turId","artId","antal"
"27931","2839","9125","1"
"27932","2839","2073","1"
"27933","2840","9002","1"
"27934","2840","8974","1"
"27935","2840","7456","1"
"27936","2840","7317","1"
"27937","2840","4571","1"
"27938","2840","4497","1"
"27939","2840","788","1"
"27940","2840","10370","1"
"27941","2840","1343","1"
"27942","2840","7477","1"
"27943","2840","10628","1"
"27944","2840","10624","1"
"27945","2840","10555","1"
"27946","2840","10531","1"
"27947","2840","602","1"
"27948","2840","430","1"
"27949","2840","1627","1"
"27950","2840","1833","1"
"27951","2840","1150","1"
"27952","2840","10346","1"
"27953","2840","9331","1"
"27954","2840","9332","1"
"27955","2840","9330","1"
"27956","2840","9312","1"
"27957","2841","1948","1"
"27958","2841","1964","1"
"27959","2841","802","1"
"27960","2841","517","1"
"27961","2841","430","1"
"27962","2841","584","1"
"27963","2841","1727","1"
"27964","2841","8253","1"
"27965","2841","1827","1"
"27966","2841","1872","1"
"27967","2841","452","1"
"27968","2841","431","1"
"27969","2842","1343","1"
"27970","2842","1272","1"
"27971","2842","1110","1"
"27972","2842","1920","1"
"27973","2842","1905","1"
"27974","2842","9125","1"
"27975","2842","10440","1"
"27976","2843","8253","1"
"27977","2843","8918","1"
"27978","2843","1905","1"
"27979","2844","10346","1"
"27980","2845","457","1"
"27981","2845","9332","1"
"27982","2845","462","1"
"27983","2845","7736","1"
"27984","2845","9547","1"
"27985","2845","9528","1"
"27986","2845","430","1"
"27987","2845","487","1"
"27988","2845","521","1"
"27989","2845","563","1"
"27990","2845","565","1"
"27991","2845","538","1"
"27992","2845","559","1"
"27993","2845","577","1"
"27994","2845","584","1"
"27995","2845","607","1"
"27996","2845","591","1"
"27997","2845","788","1"
"27998","2845","802","1"
"27999","2845","1152","1"
"28000","2845","10555","1"
"28001","2845","10565","1"
"28002","2845","7571","1"
"28003","2845","2130","1"
"28004","2845","2070","1"
"28005","2845","8253","1"
"28006","2845","8252","1"
"28007","2845","8349","1"
"28008","2845","9312","1"
"28009","2845","1690","1"
"28010","2845","511","1"
"28011","2845","517","1"
"28012","2845","1272","1"
"28013","2845","1343","1"
"28014","2845","1217","1"
"28015","2845","1205","1"
"28016","2845","1110","1"
"28017","2845","1071","1"
"28018","2845","1827","1"
"28019","2845","1833","1"
"28020","2845","1798","1"
"28021","2845","2073","1"
"28022","2845","10370","1"
"28023","2845","4497","1"
"28024","2845","8974","1"
"28025","2845","10994","1"
"28026","2845","7456","1"
"28027","2845","7488","1"
"28028","2845","924","1"
"28029","2845","4079","1"
"28030","2845","10407","1"
"28031","2845","8918","1"
"28032","2845","9420","1"
"28033","2845","10346","1"
"28034","2845","7301","1"
"28035","2845","7288","1"
"28036","2845","7254","1"
"28037","2845","7317","1"
"28038","2845","7271","1"
"28039","2845","7221","1"
"28040","2845","10952","1"
"28041","2845","9969","1"
"28042","2845","7477","1"
"28043","2845","8843","1"
"28044","2845","10531","1"
"28045","2846","10565","1"
"28046","2847","3135","1"
"28047","2848","10408","1"
"28048","2848","8252","1"
"28049","2849","10370","1"
"28050","2849","8352","1"
"28051","2849","8349","1"
"28052","2854","430","1"
"28053","2854","521","1"
"28054","2854","924","1"
"28055","2854","457","1"
"28056","2854","7571","1"
"28057","2854","4497","1"
"28058","2854","8974","1"
"28059","2854","1003","1"
"28060","2854","1943","1"
"28061","2854","1905","1"
"28062","2854","1911","1"
"28063","2854","1920","1"
"28064","2854","1669","1"
"28065","2854","609","1"
"28066","2854","487","1"
"28067","2854","1690","1"
"28068","2854","10370","1"
"28069","2854","1343","1"
"28070","2854","7477","1"
"28071","2854","7488","1"
"28072","2854","10346","1"
"28073","2854","8352","1"
"28074","2854","8918","1"
"28075","2854","8349","1"
"28076","2854","8253","1"
"28077","2854","591","1"
"28078","2854","565","1"
"28079","2854","10407","1"
"28080","2854","10565","1"
"28081","2854","1601","1"
"28082","2854","1721","1"
"28083","2854","8212","1"
"28084","2854","8206","1"
"28085","2854","9004","1"
"28086","2854","9312","1"
"28087","2854","8252","1"
"28088","2854","9420","1"
"28089","2854","9332","1"
"28090","2854","7301","1"
"28091","2854","7317","1"
"28092","2854","7254","1"
"28093","2854","7271","1"
"28094","2854","7288","1"
"28095","2854","10994","1"
"28096","2854","9969","1"
"28097","2854","9991","1"
"28098","2854","584","1"
"28099","2854","7736","1"
"28100","2854","10531","1"
"28101","2854","2073","1"
"28102","2854","2130","1"
"28103","2855","10370","1"
"28104","2855","9499","1"
"28105","2850","829","1"
"28106","2850","1152","1"
"28107","2850","1177","1"
"28108","2850","1181","1"
"28109","2850","1383","1"
"28110","2850","1183","1"
"28111","2850","1093","1"
"28112","2850","1285","1"
"28113","2850","2073","1"
"28114","2850","2130","1"
"28115","2850","2065","1"
"28116","2850","2997","1"
"28117","2850","3492","1"
"28118","2850","4138","1"
"28119","2850","4597","1"
"28120","2850","7735","1"
"28121","2850","7590","1"
"28122","2850","7571","1"
"28123","2850","7595","1"
"28124","2850","10416","1"
"28125","2850","10370","1"
"28126","2850","10350","1"
"28127","2850","10368","1"
"28128","2850","10346","1"
"28129","2850","9420","1"
"28130","2850","9435","1"
"28131","2850","9498","1"
"28132","2850","9547","1"
"28133","2850","9528","1"
"28134","2850","9312","1"
"28135","2850","9598","1"
"28136","2850","9596","1"
"28137","2850","8349","1"
"28138","2850","8359","1"
"28139","2850","8219","1"
"28140","2850","8260","1"
"28141","2850","8918","1"
"28142","2850","7477","1"
"28143","2850","7456","1"
"28144","2850","7460","1"
"28145","2850","7623","1"
"28146","2850","8974","1"
"28147","2850","7254","1"
"28148","2850","7221","1"
"28149","2850","7300","1"
"28150","2850","7317","1"
"28151","2850","9126","1"
"28152","2850","9969","1"
"28153","2850","10440","1"
"28154","2850","10531","1"
"28155","2850","10557","1"
"28156","2850","10444","1"
"28157","2850","10961","1"
"28158","2850","10954","1"
"28159","2850","9665","1"
"28160","2850","7602","1"
"28161","2850","521","1"
"28162","2850","3048","1"
"28163","2851","788","1"
"28164","2851","1003","1"
"28165","2851","894","1"
"28166","2851","922","1"
"28167","2851","953","1"
"28168","2851","924","1"
"28169","2851","935","1"
"28170","2851","829","1"
"28171","2851","869","1"
"28172","2851","521","1"
"28173","2851","572","1"
"28174","2851","1137","1"
"28175","2851","1152","1"
"28176","2851","1150","1"
"28177","2851","1177","1"
"28178","2851","1181","1"
"28179","2851","1205","1"
"28180","2851","1343","1"
"28181","2851","1070","1"
"28182","2851","240","1"
"28183","2851","1508","1"
"28184","2851","1593","1"
"28185","2851","1575","1"
"28186","2851","1601","1"
"28187","2851","1678","1"
"28188","2851","1827","1"
"28189","2851","1943","1"
"28190","2851","1960","1"
"28191","2851","1982","1"
"28192","2851","2130","1"
"28193","2851","2997","1"
"28194","2851","3492","1"
"28195","2851","4079","1"
"28196","2851","4134","1"
"28197","2851","4138","1"
"28198","2851","4497","1"
"28199","2851","7726","1"
"28200","2851","7571","1"
"28201","2851","7595","1"
"28202","2851","7536","1"
"28203","2851","7602","1"
"28204","2851","10350","1"
"28205","2851","10370","1"
"28206","2851","10346","1"
"28207","2851","9420","1"
"28208","2851","9435","1"
"28209","2851","9498","1"
"28210","2851","9547","1"
"28211","2851","9528","1"
"28212","2851","9312","1"
"28213","2851","8349","1"
"28214","2851","8359","1"
"28215","2851","7795","1"
"28216","2851","8164","1"
"28217","2851","8116","1"
"28218","2851","8206","1"
"28219","2851","8176","1"
"28220","2851","8260","1"
"28221","2851","8918","1"
"28222","2851","7477","1"
"28223","2851","7456","1"
"28224","2851","6857","1"
"28225","2851","7232","1"
"28226","2851","7254","1"
"28227","2851","7300","1"
"28228","2851","9126","1"
"28229","2851","9969","1"
"28230","2851","10440","1"
"28231","2851","10565","1"
"28232","2851","10555","1"
"28233","2851","10444","1"
"28234","2851","10616","1"
"28235","2851","10951","1"
"28236","2851","10954","1"
"28237","2850","865","1"
"28238","2851","8159","1"
"28239","2851","3332","1"
"28240","2851","3196","1"
"28241","2851","7271","1"
"28242","2851","3979","1"
"28243","2851","6867","1"
"28244","2851","2125","1"
"28245","2851","1405","1"
"28246","2851","1432","1"
"28247","2851","7697","1"
"28248","2851","9972","1"
"28249","2851","9635","1"
"28250","2851","1383","1"
"28251","2851","1652","1"
"28252","2850","2125","1"
"28253","2851","10368","1"
"28254","2851","7317","1"
"28255","2851","10531","1"
"28256","2851","300","1"
"28257","2851","2047","1"
"28258","2851","1169","1"
"28259","2851","7488","1"
"28260","2851","9996","1"
"28261","2851","8366","1"
"28262","2851","10963","1"
"28263","2851","1374","1"
"28264","2851","2917","1"
"28265","2851","7707","1"
"28266","2851","824","1"
"28267","2851","2070","1"
"28268","2851","8365","1"
"28269","2851","10628","1"
"28270","2851","1071","1"
"28271","2852","8366","1"
"28272","2852","1152","1"
"28273","2852","829","1"
"28274","2852","1383","1"
"28275","2852","7317","1"
"28277","2852","511","1"
"28278","2852","577","1"
"28279","2852","1887","1"
"28280","2852","894","1"
"28281","2852","1996","1"
"28282","2852","1827","1"
"28283","2852","812","1"
"28284","2852","430","1"
"28285","2852","1997","1"
"28286","2852","869","1"
"28287","2852","538","1"
"28288","2852","924","1"
"28289","2852","953","1"
"28290","2852","865","1"
"28291","2852","7571","1"
"28292","2852","7595","1"
"28294","2852","8164","1"
"28295","2852","517","1"
"28296","2852","1928","1"
"28297","2852","1575","1"
"28298","2852","1593","1"
"28299","2852","1601","1"
"28300","2852","1690","1"
"28301","2852","935","1"
"28302","2852","916","1"
"28303","2852","905","1"
"28304","2852","2125","1"
"28305","2852","788","1"
"28306","2852","521","1"
"28307","2852","10350","1"
"28308","2852","9969","1"
"28309","2852","7232","1"
"28310","2852","7254","1"
"28312","2852","7300","1"
"28313","2852","240","1"
"28314","2852","1343","1"
"28315","2852","1071","1"
"28316","2852","802","1"
"28317","2852","937","1"
"28318","2852","572","1"
"28319","2852","9991","1"
"28320","2852","8255","1"
"28321","2852","9635","1"
"28322","2850","1272","1"
"28323","2852","1070","1"
"28324","2852","1177","1"
"28325","2852","1150","1"
"28326","2852","10444","1"
"28327","2852","10440","1"
"28328","2852","8219","1"
"28329","2852","9435","1"
"28330","2852","2073","1"
"28331","2852","2130","1"
"28332","2852","2997","1"
"28333","2852","3196","1"
"28334","2852","3492","1"
"28335","2852","4138","1"
"28336","2852","4134","1"
"28337","2852","7726","1"
"28338","2852","7697","1"
"28339","2852","7602","1"
"28340","2852","1721","1"
"28341","2852","3334","1"
"28342","2852","804","1"
"28343","2852","824","1"
"28344","2852","977","1"
"28345","2852","2015","1"
"28346","2852","1931","1"
"28347","2852","1964","1"
"28348","2852","570","1"
"28349","2852","9126","1"
"28350","2852","10628","1"
"28351","2852","1137","1"
"28352","2852","10067","1"
"28353","2852","1812","1"
"28354","2852","1866","1"
"28355","2852","1863","1"
"28356","2853","1177","1"
"28357","2853","3492","1"
"28358","2853","3495","1"
"28359","2853","8349","1"
"28360","2853","7477","1"
"28361","2853","9312","1"
"28362","2853","10555","1"
"28363","2852","1826","1"
"28364","2852","1855","1"
"28365","2853","7268","1"
"28366","2853","9567","1"
"28367","2853","1106","1"
"28368","2853","8841","1"
"28369","2853","1110","1"
"28370","2853","618","1"
"28371","2853","1975","1"
"28372","2853","1837","1"
"28373","2853","1851","1"
"28374","2853","487","1"
"28375","2853","1960","1"
"28376","2853","1975","1"
"28377","2853","812","1"
"28378","2853","10565","1"
"28379","2859","1669","1"
"28380","2859","1818","1"
"28381","2859","1958","1"
"28382","2859","9125","1"
"28383","2859","1798","1"
"28384","2859","1931","1"
"28385","2859","1905","1"
"28386","2860","8253","1"
"28387","2860","8352","1"
"28388","2860","8918","1"
"28389","2860","8349","1"
"28390","2860","8350","1"
"28391","2860","8252","1"
"28392","2860","7254","1"
"28393","2860","7477","1"
"28394","2860","9330","1"
"28395","2860","10531","1"
"28396","2860","8359","1"
"28397","2860","8262","1"
"28398","2860","7536","1"
"28399","2860","7595","1"
"28400","2860","3492","1"
"28401","2860","1110","1"
"28402","2860","1122","1"
"28403","2860","1093","1"
"28404","2860","9499","1"
"28405","2860","10370","1"
"28406","2860","7736","1"
"28407","2860","430","1"
"28408","2860","521","1"
"28409","2860","584","1"
"28410","2860","7301","1"
"28411","2860","7271","1"
"28412","2860","7571","1"
"28414","2860","9312","1"
"28415","2860","10952","1"
"28416","2860","9969","1"
"28417","2860","9420","1"
"28418","2860","1911","1"
"28419","2860","1920","1"
"28420","2860","1943","1"
"28421","2860","1003","1"
"28422","2861","8220","1"
"28423","2861","8350","1"
"28424","2861","8359","1"
"28425","2865","9434","1"
"28426","2866","3492","1"
"28427","2866","7571","1"
"28428","2866","924","1"
"28429","2867","7317","1"
"28430","2867","7288","1"
"28431","2867","7301","1"
"28432","2867","1071","1"
"28433","2867","1343","1"
"28434","2867","1690","1"
"28435","2867","924","1"
"28436","2867","457","1"
"28437","2867","1920","1"
"28438","2867","1905","1"
"28439","2867","1911","1"
"28440","2867","2073","1"
"28441","2867","3492","1"
"28442","2867","7736","1"
"28444","2867","7595","1"
"28445","2867","8918","1"
"28446","2867","7271","1"
"28447","2867","7254","1"
"28448","2867","7571","1"
"28449","2867","1003","1"
"28450","2867","9498","1"
"28451","2867","1150","1"
"28452","2867","10440","1"
"28453","2867","2130","1"
"28454","2867","829","1"
"28455","2867","9635","1"
"28456","2867","9665","1"
"28457","2867","9676","1"
"28458","2867","10584","1"
"28459","2867","10624","1"
"28460","2867","9332","1"
"28461","2867","10407","1"
"28462","2867","7300","1"
"28463","2867","8220","1"
"28464","2867","8352","1"
"28465","2867","1508","1"
"28466","2867","887","1"
"28467","2867","8206","1"
"28468","2867","8212","1"
"28469","2867","1721","1"
"28470","2867","977","1"
"28471","2867","598","1"
"28472","2867","591","1"
"28473","2867","1964","1"
"28474","2867","1977","1"
"28475","2867","8359","1"
"28476","2867","10616","1"
"28477","2867","8252","1"
"28478","2867","10531","1"
"28479","2867","1798","1"
"28480","2867","8253","1"
"28481","2867","4497","1"
"28482","2867","8349","1"
"28483","2867","8350","1"
"28484","2867","10952","1"
"28485","2867","9312","1"
"28486","2867","1943","1"
"28487","2867","521","1"
"28488","2867","2997","1"
"28489","2867","7477","1"
"28490","2867","10370","1"
"28491","2867","430","1"
"28492","2867","9969","1"
"28493","2867","9991","1"
"28494","2867","390","1"
"28495","2867","9420","1"
"28496","2867","7456","1"
"28497","2867","1152","1"
"28498","2867","1272","1"
"28499","2867","10565","1"
"28500","2867","10350","1"
"28501","2867","10559","1"
"28502","2867","10536","1"
"28503","2867","9547","1"
"28504","2867","9499","1"
"28505","2867","10994","1"
"28506","2867","1958","1"
"28507","2867","1851","1"
"28508","2867","641","1"
"28509","2867","538","1"
"28510","2867","441","1"
"28511","2867","7460","1"
"28512","2867","9334","1"
"28513","2867","9125","1"
"28514","2867","1669","1"
"28515","2868","4497","1"
"28516","2869","1547","1"
"28517","2869","1549","1"
"28518","2869","1508","1"
"28519","2870","6839","1"
"28520","2870","9635","1"
"28521","2870","10408","1"
"28522","2870","9334","1"
"28523","2870","9665","1"
"28524","2870","4497","1"
"28525","2870","7623","1"
"28526","2871","3135","1"
"28527","2871","7301","1"
"28528","2871","9312","1"
"28529","2871","7477","1"
"28530","2871","1343","1"
"28531","2871","7254","1"
"28532","2871","788","1"
"28533","2871","1003","1"
"28534","2871","4482","1"
"28535","2871","1931","1"
"28536","2871","7456","1"
"28537","2871","9499","1"
"28538","2871","9332","1"
"28539","2871","7736","1"
"28540","2871","1601","1"
"28541","2871","1593","1"
"28542","2871","9334","1"
"28543","2871","10531","1"
"28544","2871","9125","1"
"28545","2871","1920","1"
"28546","2871","1071","1"
"28547","2871","4497","1"
"28548","2871","8918","1"
"28549","2871","8352","1"
"28550","2871","8253","1"
"28551","2871","8359","1"
"28552","2871","8349","1"
"28553","2871","8843","1"
"28554","2871","8350","1"
"28555","2871","10346","1"
"28556","2871","7288","1"
"28557","2871","1943","1"
"28558","2871","7271","1"
"28559","2872","581","1"
"28560","2872","1931","1"
"28561","2873","664","1"
"28562","2873","7317","1"
"28563","2873","1931","1"
"28564","2873","1846","1"
"28565","2873","1818","1"
"28566","2873","1669","1"
"28567","2873","1716","1"
"28568","2873","10417","1"
"28569","2873","10407","1"
"28570","2873","2024","1"
"28571","2873","8918","1"
"28572","2873","10370","1"
"28573","2873","1977","1"
"28574","2873","609","1"
"28575","2873","591","1"
"28576","2873","521","1"
"28577","2873","430","1"
"28578","2873","462","1"
"28579","2873","9969","1"
"28580","2873","9125","1"
"28581","2873","1920","1"
"28582","2873","1911","1"
"28583","2873","1905","1"
"28584","2873","1943","1"
"28585","2873","7301","1"
"28586","2874","1003","1"
"28587","2874","430","1"
"28588","2874","521","1"
"28589","2874","538","1"
"28590","2874","565","1"
"28591","2874","517","1"
"28592","2874","602","1"
"28593","2874","609","1"
"28594","2874","591","1"
"28595","2874","457","1"
"28596","2874","1690","1"
"28597","2874","1814","1"
"28598","2874","1829","1"
"28599","2874","1827","1"
"28600","2874","1826","1"
"28601","2874","1851","1"
"28602","2874","1866","1"
"28603","2874","1863","1"
"28604","2874","1850","1"
"28605","2874","1837","1"
"28606","2874","1716","1"
"28607","2874","1798","1"
"28608","2874","1721","1"
"28609","2874","1122","1"
"28610","2874","10370","1"
"28611","2874","1833","1"
"28612","2874","1975","1"
"28613","2874","1964","1"
"28614","2875","1223","3"
"28615","2875","1221","5"
"28616","2875","1110","30"
"28617","2875","1106","1"
"28618","2875","1122","1"
"28619","2875","1152","1"
"28620","2875","1150","1"
"28621","2875","1272","1"
"28622","2875","1071","1"
"28623","2875","1343","1"
"28624","2875","1205","1"
"28625","2875","788","1"
"28626","2875","10397","1"
"28627","2875","10408","1"
"28628","2875","441","1"
"28629","2875","452","1"
"28630","2875","430","1"
"28631","2875","1822","1"
"28632","2875","10407","1"
"28634","2875","10370","1"
"28635","2875","10350","1"
"28636","2875","9665","1"
"28637","2875","9524","1"
"28638","2875","9547","1"
"28639","2875","7571","1"
"28640","2875","7595","1"
"28641","2875","7536","1"
"28642","2875","3492","1"
"28643","2875","7301","1"
"28644","2875","7288","1"
"28645","2875","7271","1"
"28646","2875","7317","1"
"28647","2875","7254","1"
"28648","2875","924","1"
"28649","2875","1829","1"
"28650","2875","1690","1"
"28651","2875","521","1"
"28652","2875","602","1"
"28653","2875","565","1"
"28654","2875","1003","1"
"28655","2875","1920","1"
"28656","2875","1943","1"
"28657","2875","1905","1"
"28658","2875","1911","1"
"28659","2875","1508","1"
"28660","2875","937","1"
"28662","2875","2073","1"
"28663","2875","1716","1"
"28664","2875","511","1"
"28665","2875","598","1"
"28666","2875","517","1"
"28667","2875","1826","1"
"28668","2875","1721","1"
"28669","2875","1866","1"
"28670","2875","1850","1"
"28671","2875","1855","1"
"28672","2875","10565","1"
"28673","2875","7488","1"
"28674","2875","7477","1"
"28675","2875","9499","1"
"28676","2875","8352","1"
"28677","2875","8349","1"
"28678","2875","6839","1"
"28679","2875","8262","1"
"28680","2875","9991","1"
"28681","2875","9969","1"
"28682","2875","10994","1"
"28683","2875","9528","1"
"28684","2875","487","1"
"28685","2875","584","1"
"28686","2875","804","1"
"28687","2875","1217","1"
"28688","2875","390","1"
"28689","2875","641","1"
"28690","2875","640","1"
"28691","2875","1818","1"
"28692","2875","1686","1"
"28693","2875","1851","1"
"28694","2875","1833","1"
"28695","2875","1814","1"
"28696","2875","1798","1"
"28697","2875","1964","1"
"28698","2875","9676","1"
"28699","2875","9312","1"
"28700","2875","8350","1"
"28701","2875","8252","1"
"28702","2875","8253","1"
"28703","2875","7477","1"
"28704","2875","7488","1"
"28705","2875","9125","1"
"28706","2876","1343","1"
"28707","2876","1272","1"
"28708","2876","1217","1"
"28709","2877","788","1"
"28710","2877","1003","1"
"28711","2877","924","1"
"28712","2877","937","1"
"28713","2877","457","1"
"28714","2877","430","1"
"28715","2877","452","1"
"28716","2877","441","1"
"28717","2877","521","1"
"28718","2877","511","1"
"28719","2877","559","1"
"28720","2877","538","1"
"28721","2877","517","1"
"28722","2877","565","1"
"28723","2877","2017","1"
"28724","2877","1911","1"
"28725","2877","1920","1"
"28726","2877","1905","1"
"28727","2877","1943","1"
"28728","2877","1964","1"
"28729","2877","7301","1"
"28730","2877","7288","1"
"28731","2877","7254","1"
"28732","2877","7271","1"
"28733","2877","7571","1"
"28734","2877","10565","1"
"28735","2877","10407","1"
"28736","2877","1162","1"
"28737","2877","1343","1"
"28738","2877","1071","1"
"28739","2877","1106","1"
"28740","2877","1272","1"
"28741","2877","1205","1"
"28742","2877","1822","1"
"28743","2877","1827","1"
"28744","2877","1829","1"
"28745","2877","1826","1"
"28746","2877","1716","1"
"28747","2877","1866","1"
"28748","2877","390","1"
"28749","2877","1601","1"
"28750","2877","1593","1"
"28752","2877","1690","1"
"28753","2877","2073","1"
"28754","2878","1627","280"
"28755","2878","1343","1"
"28756","2877","7736","1"
"28757","2877","4497","1"
"28758","2877","1150","1"
"28759","2877","7317","1"
"28760","2877","9547","1"
"28761","2877","10555","1"
"28762","2877","10531","1"
"28763","2877","10370","1"
"28764","2877","9125","1"
"28765","2877","9312","1"
"28766","2877","8253","1"
"28767","2877","7477","1"
"28768","2877","9969","1"
"28769","2877","591","1"
"28770","2877","609","1"
"28771","2877","607","1"
"28772","2879","1920","1"
"28773","2879","1943","1"
"28774","2879","1905","1"
"28775","2879","7301","1"
"28776","2879","7288","1"
"28777","2879","7271","1"
"28778","2879","7254","1"
"28779","2880","452","600"
"28780","2880","9331","1"
"28781","2881","3158","1"
"28782","2881","9330","1"
"28783","2881","9331","1"
"28784","2881","1343","1"
"28785","2881","8974","1"
"28786","2881","1071","1"
"28787","2881","7271","1"
"28789","2884","591","1"
"28790","2884","598","1"
"28792","2884","595","1"
"28793","2884","609","1"
"28794","2884","600","1"
"28797","2882","8841","1"
"28798","2882","8253","1"
"28799","2885","2073","1"
"28800","2885","7221","1"
"28801","2885","7301","1"
"28802","2885","4497","1"
"28803","2885","7254","1"
"28804","2885","7271","1"
"28805","2885","7288","1"
"28806","2885","9312","1"
"28807","2885","7477","1"
"28808","2885","7488","1"
"28809","2885","9330","1"
"28810","2885","9969","1"
"28811","2885","9420","1"
"28812","2885","8253","1"
"28813","2885","10628","1"
"28814","2885","10531","1"
"28815","2885","10440","1"
"28816","2885","8843","1"
"28817","2885","521","1"
"28818","2885","1593","1"
"28819","2885","1601","1"
"28820","2885","924","1"
"28821","2885","430","1"
"28822","2885","441","1"
"28823","2885","9002","1"
"28824","2885","8974","1"
"28825","2885","1003","1"
"28826","2885","1920","1"
"28827","2885","1943","1"
"28828","2885","1905","1"
"28829","2885","9331","1"
"28830","2885","457","1"
"28831","2886","977","1"
"28832","2886","591","1"
"28833","2887","2073","1"
"28834","2887","7301","1"
"28835","2887","7477","1"
"28836","2887","1943","1"
"28837","2887","1905","1"
"28838","2887","8918","1"
"28839","2887","9312","1"
"28840","2887","9969","1"
"28841","2887","1003","1"
"28842","2887","7254","1"
"28843","2887","7271","1"
"28844","2887","7288","1"
"28845","2889","7623","1"
"28846","2889","517","1"
"28847","2889","4497","20"
"28848","2889","9331","5"
"28849","2889","7477","1"
"28850","2889","430","1"
"28851","2889","7488","1"
"28852","2889","10440","1"
"28853","2891","2073","1"
"28854","2891","1272","1"
"28855","2891","7488","1"
"28856","2891","9312","1"
"28857","2892","10624","1"
"28858","2892","10536","1"
"28859","2892","7456","1"
"28860","2892","1343","1"
"28861","2892","10555","1"
"28862","2892","9991","1"
"28863","2892","10442","1"
"28864","2893","1343","1"
"28865","2893","602","1"
"28866","2893","1911","1"
"28867","2894","1905","1"
"28868","2895","609","1"
"28869","2895","591","1"
"28870","2895","602","1"
"28871","2895","977","1"
"28872","2895","598","1"
"28873","2895","8918","1"
"28874","2895","1343","1"
"28875","2895","2130","1"
"28876","2896","8974","1"
"28877","2896","7456","1"
"28878","2896","7623","1"
"28879","2896","7477","1"
"28880","2896","7488","1"
"28881","2896","430","1"
"28882","2896","521","1"
"28883","2896","431","1"
"28884","2896","1601","1"
"28885","2896","9330","1"
"28886","2896","9125","1"
"28887","2897","1343","1"
"28888","2898","788","1"
"28889","2898","584","1"
"28890","2898","10536","1"
"28891","2898","10555","1"
"28892","2899","457","1"
"28893","2899","462","1"
"28894","2899","430","1"
"28895","2899","431","1"
"28896","2899","429","1"
"28897","2899","441","1"
"28898","2899","452","1"
"28899","2899","487","1"
"28900","2899","521","1"
"28901","2899","511","1"
"28902","2899","517","1"
"28903","2899","565","1"
"28904","2899","577","1"
"28905","2899","584","1"
"28906","2899","591","1"
"28907","2899","598","1"
"28908","2899","595","1"
"28909","2899","602","1"
"28910","2899","604","1"
"28911","2899","607","1"
"28912","2899","609","1"
"28913","2899","803","1"
"28914","2899","788","1"
"28915","2899","802","1"
"28916","2899","801","1"
"28917","2899","1003","1"
"28918","2899","937","1"
"28919","2899","924","1"
"28920","2899","1217","1"
"28921","2899","1343","1"
"28922","2899","1071","1"
"28923","2899","1508","1"
"28924","2899","1601","1"
"28925","2899","1669","1"
"28926","2899","1716","1"
"28927","2899","1690","1"
"28928","2899","1827","1"
"28929","2899","1943","1"
"28930","2899","1905","1"
"28931","2899","1920","1"
"28932","2899","1911","1"
"28933","2899","2073","1"
"28934","2899","3135","1"
"28935","2899","7488","1"
"28936","2899","7736","1"
"28937","2899","9420","1"
"28938","2899","9330","1"
"28939","2899","9312","1"
"28940","2899","8843","1"
"28941","2899","7477","1"
"28942","2899","7456","1"
"28943","2899","7435","1"
"28944","2899","8974","1"
"28945","2899","7254","1"
"28946","2899","7271","1"
"28947","2899","7288","1"
"28948","2899","7301","1"
"28949","2899","9991","1"
"28950","2899","10440","1"
"28951","2899","10442","1"
"28952","2899","10624","1"
"28953","2899","10531","1"
"28954","2899","10536","1"
"28955","2900","457","1"
"28956","2900","462","1"
"28957","2900","431","1"
"28958","2900","430","1"
"28959","2900","429","1"
"28960","2900","441","1"
"28961","2900","452","1"
"28962","2900","487","1"
"28963","2900","521","1"
"28964","2900","511","1"
"28965","2900","559","1"
"28966","2900","517","1"
"28967","2900","565","1"
"28968","2900","577","1"
"28969","2900","584","1"
"28970","2900","591","1"
"28971","2900","602","1"
"28972","2900","607","1"
"28973","2900","788","1"
"28974","2900","802","1"
"28975","2900","977","1"
"28976","2900","1003","1"
"28977","2900","937","1"
"28978","2900","924","1"
"28979","2900","1162","1"
"28980","2900","1150","1"
"28981","2900","1343","1"
"28982","2900","1354","1"
"28983","2900","1272","1"
"28984","2900","1071","1"
"28985","2900","1593","1"
"28986","2900","1601","1"
"28987","2900","1669","1"
"28988","2900","1690","1"
"28989","2900","1943","1"
"28990","2900","1905","1"
"28991","2900","1920","1"
"28992","2900","1911","1"
"28993","2900","2073","1"
"28994","2900","3158","1"
"28995","2900","4571","1"
"28996","2900","4497","1"
"28997","2900","7736","1"
"28998","2900","7426","1"
"28999","2900","9420","1"
"29000","2900","9498","1"
"29001","2900","9312","1"
"29002","2900","9330","1"
"29003","2900","9331","1"
"29004","2900","8843","1"
"29005","2900","8918","1"
"29006","2900","7477","1"
"29007","2900","7488","1"
"29008","2900","7456","1"
"29009","2900","7435","1"
"29010","2900","7623","1"
"29011","2900","8974","1"
"29012","2900","9002","1"
"29013","2900","7254","1"
"29014","2900","7271","1"
"29015","2900","7317","1"
"29016","2900","7301","1"
"29017","2900","7288","1"
"29018","2900","9125","1"
"29019","2900","9969","1"
"29020","2900","9991","1"
"29021","2900","10440","1"
"29022","2900","10442","1"
"29023","2900","10624","1"
"29024","2900","10531","1"
"29025","2900","10536","1"
"29026","2900","10616","1"
"29027","2900","10952","1"
"29028","2900","10417","1"
"29029","2900","609","1"
"29030","2901","390","1"
"29031","2901","1106","1"
"29032","2901","1343","1"
"29033","2901","3135","1"
"29034","2901","7477","1"
"29035","2902","572","1"
