"id","brgrId","lokationId","dato","vindretning","vindstyrke","precipitation","cloud","temp","tid","bem"
"413","1","30","2002-05-17",,"0",,,"0",,
"414","1","30","2002-09-09",,"0",,,"0",,
"415","1","30","1984-05-01",,"0",,,"0",,
"416","1","31","1978-01-01",,"0",,,"0",,
"417","1","31","1960-01-01",,"0",,,"0",,
"418","1","32","2005-10-15",,"0",,,"0",,
"419","1","32","1977-04-21",,"0",,,"0",,
"420","1","32","1960-01-01",,"0",,,"0",,
"421","1","33","2008-05-01",,"0",,,"0",,
"422","1","33","2010-01-01",,"0",,,"0",,
"423","1","33","2010-03-06",,"0",,,"0",,
"424","1","33","2010-04-01",,"0",,,"0",,
"425","1","33","2010-05-23",,"0",,,"0",,
"426","1","33","2007-01-01",,"0",,,"0",,
"427","1","33","2008-03-09",,"0",,,"0",,
"428","1","33","2009-01-25",,"0",,,"0",,
"429","1","33","2003-12-31",,"0",,,"0",,
"430","1","33","2006-02-07",,"0",,,"0",,
"431","1","33","2004-01-01",,"0",,,"0",,
"432","1","33","2008-01-10",,"0",,,"0",,
"433","1","33","2009-06-21",,"0",,,"0",,
"434","1","33","2002-01-01",,"0",,,"0",,
"435","1","33","2009-06-23",,"0",,,"0",,
"436","1","33","2009-06-06",,"0",,,"0",,
"437","1","33","2008-08-24",,"0",,,"0",,
"438","1","34","2006-11-03",,"0",,,"0",,
"439","1","34","2011-10-12",,"0",,,"0",,
"440","1","34","2006-11-02",,"0",,,"0",,
"441","1","34","2010-03-13",,"0",,,"0",,
"442","1","34","2007-08-25",,"0",,,"0",,
"443","1","34","2006-04-28",,"0",,,"0",,
"444","1","34","2004-07-07",,"0",,,"0",,
"445","1","34","2002-06-05",,"0",,,"0",,
"446","1","34","2006-06-10",,"0",,,"0",,
"447","1","34","2006-04-29",,"0",,,"0",,
"448","1","34","2006-04-30",,"0",,,"0",,
"449","1","35","2002-01-01",,"0",,,"0",,
"450","1","35","2004-09-23",,"0",,,"0",,
"451","1","35","2003-06-13",,"0",,,"0",,
"452","1","35","2002-01-02",,"0",,,"0",,
"453","1","36","2002-02-04",,"0",,,"0",,
"454","1","36","2005-04-30",,"0",,,"0",,
