"id","familieID","danskArt","latinArt","engelskArt","artSort"
"6464","1160","Arfakbærpikker","arfakiana ","Obscure Berrypecker","65900"
"6465","1160","Sort Bærpikker","nigra ","Black Berrypecker","65910"
"6466","1160","Blårygget Bærpikker","longicauda ","Lemon-breasted Berrypecker","65920"
"6467","1160","Viftehalet Bærpikker","versteri ","Fan-tailed Berrypecker","65930"
"6468","1160","Stribet Bærpikker","striativentris ","Streaked Berrypecker","65940"
"6469","1783","Grovnæbbet Bærpikker","crassirostris ","Spotted Berrypecker","65950"
"6470","1382","Dværgbærpikker","iliolophus ","Plumed Longbill","65960"
"6471","1382","Pygmæbærpikker","pygmaeum ","Pygmy Longbill","65970"
"6472","2070","Ny Guinea-bærpikker","novaeguineae ","Green-crowned Longbill","65980"
"6473","2070","Gråvinget Bærpikker","poliopterus ","Slaty-headed Longbill","65990"
"6474","1396","Mejsebærpikker","arfaki ","Tit Berrypecker","66000"
"6475","1453","Toppet Bærpikker","montium ","Crested Berrypecker","66010"
"6476","1453","Olivenbærpikker","montium olivaceum","Olivaceous Berrypecker","66020"
"6477","264","Kokako","cinerea ","Kokako","66040"
"6478","264","Sydkokako","cinerea cinerea","South Island Kokako","66050"
"6479","264","Nordkokako","cinerea wilsoni","North Island Kokako","66060"
"6480","1533","Saddelryg","carunculatus ","Saddleback","66070"
"6481","102","Papuapiskedrossel","viridis ","Papuan Whipbird","66090"
"6482","1712","Østlig Piskedrossel","olivaceus ","Eastern Whipbird","66100"
"6483","1712","Nordlig Piskedrossel","olivaceus lateralis","Northern Whipbird","66110"
"6484","1712","Vestlig Piskedrossel","nigrogularis ","Western Whipbird","66120"
"6485","1712","Malleepiskedrossel","leucogaster ","Mallee Whipbird","66130"
"6486","1712","Østlig Kilenæb","cristatus ","Chirruping Wedgebill","66140"
"6487","1712","Vestlig Kilenæb","occidentalis ","Chiming Wedgebill","66150"
"6488","1731","Plettet Juveltimalie","leucosticta ","Spotted Jewel-babbler","66160"
"6489","1731","Blå Juveltimalie","caerulescens ","Blue Jewel-babbler","66170"
"6490","1731","Brunhættet Juveltimalie","geislerorum ","Dimorphic Jewel-babbler","66180"
"6491","1731","Brunrygget Juveltimalie","castanonota ","Chestnut-backed Jewel-babbler","66190"
"6492","711","Riksetimalie","macrocerus ","Malaysian Rail-babbler","66200"
"6493","421","Vagteldrossel","punctatum ","Spotted Quail-thrush","66220"
"6494","421","Kastanjerygget Vagteldrossel","castanotum ","Chestnut-backed Quail-thrush","66230"
"6495","421","Kanelbrun Vagteldrossel","cinnamomeum ","Cinnamon Quail-thrush","66240"
"6496","421","Nullarborvagteldrossel","cinnamomeum alisteri","Nullarbor Quail-thrush","66250"
"6497","421","Kastanjebrystet Vagteldrossel","castaneothorax ","Chestnut-breasted Quail-thrush","66260"
"6498","421","Vestlig Vagteldrossel","castaneothorax marginatum","Western Quail-thrush","66270"
"6499","421","Ny Guinea-vagteldrossel","ajax ","Painted Quail-thrush","66280"
"6500","1140","Monarktornskade","flammulatus ","Shrike-flycatcher","66300"
"6501","209","Toppet Monarktornskade","musicus ","Black-and-White Flycatcher","66310"
"6502","638","Kastanjebrun Lapøje","castanea ","Chestnut Wattle-eye","66320"
"6503","638","Hvidplettet Lapøje","tonsa ","White-spotted Wattle-eye","66330"
"6504","638","Brunkindet Lapøje","blissetti ","Red-cheeked Wattle-eye","66340"
"6505","638","Sortrygget Lapøje","chalybea ","Black-necked Wattle-eye","66350"
"6506","638","Zairelapøje","jamesoni ","Jameson's Wattle-eye","66360"
"6507","638","Gulbuget Lapøje","concreta ","Yellow-bellied Wattle-eye","66370"
"6508","638","Kungwe-lapøje","concreta kungwensis","Kungwe Wattle-eye","66380"
"6509","204","Ruwenzoribatis","diops ","Ruwenzori Batis","66390"
"6510","204","Zambiabatis","margaritae ","Margaret's Batis","66400"
"6511","204","Tanzaniabatis","mixta ","Forest Batis","66410"
"6512","204","Mikindanibatis","mixta reichenowi","Reichenow's Batis","66420"
"6513","204","Mørk Batis","crypta ","Dark Batis","66430"
"6514","204","Kapbatis","capensis ","Cape Batis","66440"
"6515","204","Malawibatis","dimorpha ","Malawi Batis","66450"
"6516","204","Zulubatis","fratrum ","Woodward's Batis","66460"
"6517","204","Brunstrubet Batis","molitor ","Chinspot Batis","66470"
"6518","204","Senegalbatis","senegalensis ","Senegal Batis","66480"
"6519","204","Gråhovedet Batis","orientalis ","Grey-headed Batis","66490"
"6520","204","Mozambiquebatis","soror ","Pale Batis","66500"
"6521","204","Priritbatis","pririt ","Pririt Batis","66510"
"6522","204","Dværgbatis","minor ","Black-headed Batis","66520"
"6523","204","Vestlig Dværgbatis","erlangeri ","Western Black-headed Batis","66530"
"6524","204","Pygmæbatis","perkeo ","Pygmy Batis","66540"
"6525","204","Angolabatis","minulla ","Angola Batis","66550"
"6526","204","Gabonbatis","minima ","Gabon Batis","66560"
"6527","204","Ituribatis","ituriensis ","Ituri Batis","66570"
"6528","204","Fernando Po-batis","poensis ","Fernando Po Batis","66580"
"6529","204","Hvidbrynet Batis","occultus ","West African Batis","66590"
"6530","1011","Drosseltornskade","torquatus ","White-tailed Shrike","66600"
"6531","1602","Brunstrubet Lapøje","cyanea ","Brown-throated Wattle-eye","66610"
"6532","1602","Hvidpandet Lapøje","albifrons ","White-fronted Wattle-eye","66620"
"6533","1602","Sortstrubet Lapøje","peltata ","Black-throated Wattle-eye","66630"
"6534","1602","Bamendalapøje","laticincta ","Banded Wattle-eye","66640"
"6535","2011","Stor Asketornskade","virgatus ","Large Woodshrike","66660"
"6536","2011","Asketornskade","pondicerianus ","Common Woodshrike","66670"
"6537","1531","Rustvinget Filentoma","pyrhoptera ","Rufous-winged Philentoma","66680"
"6538","1531","Purpurbrystet Filentoma","velata ","Maroon-breasted Philentoma","66690"
"6539","1659","Hjelmtornskade","plumatus ","White-crested Helmetshrike","66710"
"6540","1659","Krøltoppet Hjelmtornskade","plumatus cristatus","Curly-crested Helmetshrike","66720"
"6541","1659","Sydlig Hjelmtornskade","plumatus poliocephalus","Southern Helmetshrike","66730"
"6542","1659","Gråtoppet Hjelmtornskade","poliolophus ","Grey-crested Helmetshrike","66740"
"6543","1659","Gultoppet Hjelmtornskade","alberti ","Yellow-crested Helmet-shrike","66750"
"6544","1659","Rødnæbbet Hjelmtornskade","caniceps ","Red-billed Helmetshrike","66760"
"6545","1659","Gabonhjelmtornskade","rufiventris ","Rufous-bellied Helmetshrike","66770"
"6546","1659","Sortbrystet Hjelmtornskade","retzii ","Retz's Helmetshrike","66780"
"6547","1659","Gabelahjelmtornskade","gabela ","Gabela Helmetshrike","66790"
"6548","1659","Brunpandet Hjelmtornskade","scopifrons ","Chestnut-fronted Helmetshrike","66800"
"6549","1119","Ildbrystet Skovtornskade","cruentus ","Fiery-breasted Bushshrike","66810"
"6550","1119","Brilleskovtornskade","monteiri ","Monteiro's Bushshrike","66820"
"6551","1119","Gråhovedet Skovtornskade","blanchoti ","Grey-headed Bush shrike","66830"
"6552","1119","Orangebrystet Skovtornskade","lagdeni ","Lagden's Bushshrike","66840"
"6553","1119","Grønbrystet Skovtornskade","gladiator ","Green-breasted Bushshrike","66850"
"6554","1119","Uluguruskovtornskade","alius ","Uluguru Bushshrike","66860"
"6555","390","Kupébusktornskade","kupeensis ","Mt. Kupe Bushshrike","66870"
"6556","390","Mangefarvet Busktornskade","multicolor ","Many-colored Bushshrike","66880"
"6557","390","Sortpandet Busktornskade","nigrifrons ","Black-fronted Bush shrike","66890"
"6558","390","Oliven Busktornskade","olivaceus ","Olive Bushshrike","66900"
"6559","390","Grågrøn Busktornskade","bocagei ","Bocage's Bushshrike","66910"
"6560","390","Svovlbrystet Busktornskade","sulfureopectus ","Orange-breasted Bushshrike","66920"
"6561","390","Grøn Busktornskade","viridis ","Gorgeous Bushshrike","66930"
"6562","390","Firefarvet Busktornskade","quadricolor ","Four-colored Bushshrike","66940"
"6563","390","Rødpandet Busktornskade","dohertyi ","Doherty's Bushshrike","66950"
"6564","2009","Gulstrubet Busktornskade","zeylonus ","Bokmakierie","66960"
"6565","1801","Rosabrystet Busktornskade","cruentus ","Rosy-patched Bushshrike","66970"
"6566","1801","Tsavebusktornskade","cruentus cathemagmenus","Tsavo Bushshrike","66980"
"6567","214","Lille Kratskade","minuta ","Marsh Tchagra","66990"
"6568","214","Hvidbuget Kratskade","minuta anchietae","Anchieta's Tchagra","67000"
"6569","2005","Brunkronet Kratskade","australis ","Brown-crowned Tchagra","67010"
"6570","2005","Sølvgrå Kratskade","australis souzae","Souza's Tchagra","67020"
"6571","2005","Lyshovedet Kratskade","jamesi ","Three-streaked Tchagra","67030"
"6572","2005","Kapkratskade","tchagra ","Southern Tchagra","67040"
"6573","2005","Krattornskade","senegalus ","Black-crowned Tchagra","67050"
"6574","2005","Atlaskratskade","senegalus cucullatus","Moroccan Tchagra","67060"
"6575","630","Tyknæbbet Kvastryg","sabini ","Sabine's Puffback","67070"
"6576","630","Rosabenet Kvastryg","angolensis ","Pink-footed Puffback","67080"
"6577","630","Rødøjet Kvastryg","senegalensis ","Red-eyed Puffback","67090"
"6578","630","Sortrygget Kvastryg","cubla ","Black-backed Puffback","67100"
"6579","630","Zanzibarkvastryg","cubla affinis","Zanzibar Puffback","67110"
"6580","630","Kvastryg","gambensis ","Northern Puffback","67120"
"6581","630","Grågumpet Kvastryg","pringlii ","Pringle's Puffback","67130"
"6582","1007","Sort Bubu","leucorhynchus ","Lowland Sooty Boubou","67140"
"6583","1007","Bjergbubu","poensis ","Mountain Sooty Boubou","67150"
"6584","1007","Skovbubu","fuelleborni ","Fuelleborn's Boubou","67160"
"6585","1007","Sodbubu","funebris ","Slate-colored Boubou","67170"
"6586","1007","Brunkronet Busktornskade","luehderi ","Luehder's Bushshrike","67180"
"6587","1007","Angolabusktornskade","brauni ","Braun's Bushshrike","67190"
"6588","1007","Gabela","amboimensis ","Gabela Bushshrike","67200"
"6589","1007","Sodbrun Busktornskade","ruficeps ","Red-naped Bushshrike","67210"
"6590","1007","Brunnakket Busktornskade","ruficeps rufinuchalis","Red-naped Bushshrike","67220"
"6591","1007","Bubu","aethiopicus ","Tropical Boubou","67240"
"6592","1007","Okkerbubu","ferrugineus ","Southern Boubou","67250"
"6593","1007","Sumpbubu","bicolor ","Swamp Boubou","67260"
"6594","1007","Hvidgumpet Bubu","turatii ","Turati's Boubou","67270"
"6595","1007","Fløjtegonolek","barbarus ","Yellow-crowned Gonolek","67280"
"6596","1007","Sierra Leone-gonolek","barbarus helenae","Sierra Leone Gonolek","67290"
"6597","1007","Papyrusgonolek","mufumbiri ","Papyrus Gonolek","67300"
"6598","1007","Skarlagengonolek","erythrogaster ","Black-headed Gonolek","67310"
"6599","1007","Hvidbåndet Gonolek","atrococcineus ","Crimson-breasted Gonolek","67320"
"6600","1007","Gulbrystet Bubu","atroflavus ","Yellow-breasted Boubou","67330"
"6601","1344","Nilaus","afer ","Brubru","67340"
"6602","1344","Akacie-nilaus","afer afer","Northern Brubru","67350"
"6603","1344","Miombo-nilaus","afer nigritemporalis","Black-browed Brubru","67360"
"6604","1344","Angola-nilaus","afer affinis","Angola Brubru","67370"
"6605","1344","Stor Nilaus","afer brubru","Southern Brubru","67380"
"6606","1103","Gulbrystet Bådnæb","flaviventer ","Yellow-breasted Boatbill","67400"
"6607","1103","Sortbrystet Bådnæb","nigripectus ","Black-breasted Boatbill","67410"
"6608","261","Rødhalet Vanga","madagascariensis ","Red-tailed Vanga","67430"
"6609","261","Rødskuldret Vanga","rufocarpalis ","Red-shouldered Vanga","67440"
"6610","2131","Krognæbsvanga","curvirostris ","Hook-billed Vanga","67450"
"6611","1414","Sort Vanga","bernieri ","Bernier's Vanga","67460"
"6612","2160","Sorthaget Vanga","xenopirostris ","Lafresnaye's Vanga","67470"
"6613","2160","Hvidstrubet Vanga","damii ","Van Dam's Vanga","67480"
"6614","2160","Sortbrystet Vanga","polleni ","Pollen's Vanga","67490"
"6615","735","Seglnæbsvanga","palliata ","Sickle-billed Vanga","67500"
"6616","163","Hvidhovedet Vanga","viridis ","White-headed Vanga","67510"
"6617","1032","Skadevanga","chabert ","Chabert's Vanga","67520"
"6618","543","Blå Vanga","madagascarinus ","Blue Vanga","67530"
"6619","1858","Rødbrun Vanga","rufa ","Rufous Vanga","67540"
"6620","721","Hjelmvanga","prevostii ","Helmet Vanga","67550"
"6621","2100","Halsbåndsvanga","eduardi ","Tylas Vanga","67560"
"6622","949","Koralnæbsvanga","corallirostris ","Nuthatch Vanga","67570"
"6623","949","Vanga","perdita ","Short-toed Nuthatch","67580"
"6624","1341","Mørk Newtonia","amphichroa ","Dark Newtonia","67590"
"6625","1341","Newtonia","brunneicauda ","Common Newtonia","67600"
"6626","1341","Tabiky-newtonia","archboldi ","Archbold's Newtonia","67610"
"6627","1341","Fanovana-newtonia","fanovanae ","Red-tailed Newtonia","67620"
"6628","1686","Fluesnappertornskade","wardi ","Ward's Flycatcher","67630"
"6629","1288","Jordvanga","crossleyi ","Crossley's Babbler","67640"
"6630","508","Sort Slagterfugl","quoyi ","Black Butcherbird","67660"
"6631","508","Grå Slagterfugl","torquatus ","Grey Butcherbird","67670"
"6632","508","Grå Slagterfugl","torquatus torquatus","Grey Butcherbird","67680"
"6633","508","Sølvrygget Slagterfugl","argenteus ","Silver-backed Butcherbird","67690"
"6634","508","Sortrygget Slagterfugl","mentalis ","Black-backed Butcherbird","67700"
"6635","508","Sangslagterfugl","nigrogularis ","Pied Butcherbird","67710"
"6636","508","Ceramslagterfugl","cassicus ","Hooded Butcherbird","67720"
"6637","508","Tagulaslagterfugl","louisiadensis ","Tagula Butcherbird","67730"
"6638","835","Australsk Fløjtefugl","tibicen ","Australian Magpie","67740"
"6639","835","Fløjtefugl","tibicen tibicen","Australian Magpie","67750"
"6640","835","Ny Guinea-fløjtefugl","tibicen papuana","New Guinea Magpie","67760"
"6641","835","Vestlig Fløjtefugl","tibicen dorsalis","Western Magpie","67770"
"6642","835","Tasmansk","tibicen hypoleuca","White-backed Magpie","67780"
"6643","1953","Broget Currawong","graculina ","Pied Currawong","67790"
"6644","1953","Cape York-currawong","graculina magnirostris","Great-billed Currawong","67800"
"6645","1953","Sort Currawong","fuliginosa ","Black Currawong","67810"
"6646","1953","Grå Currawong","versicolor ","Grey Currawong","67820"
"6647","1953","Brun Currawong","versicolor intermedia","Brown Currawong","67830"
"6648","1953","Sortvinget Currawong","versicolor melanoptera","Black-winged Currawong","67840"
"6649","1953","Tasmansk Currawong","versicolor arguta","Clinking Currawong","67850"
"6650","1480","Lavlandspeltops","blainvillii ","Clicking Shieldbill","67860"
"6651","1480","Højlandspeltops","montanus ","Tinkling Shieldbill","67870"
"6652","1594","Borneobørstehoved","gymnocephala ","Bornean Bristlehead","67880"
"6653","164","Brun Svalestær","fuscus ","Ashy Woodswallow","67900"
"6654","164","Hvidbuget Svalestær","leucorynchus ","White-breasted Woodswallow","67910"
"6655","164","Fijisvalestær","mentalis ","Fiji Woodswallow","67920"
"6656","164","Hvidrygget Svalestær","monachus ","Ivory-backed Woodswallow","67930"
"6657","164","Stor Svalestær","maximus ","Great Woodswallow","67940"
"6658","164","Bismarcksvalestær","insignis ","White-backed Woodswallow","67950"
"6659","164","Maskesvalestær","personatus ","Masked Woodswallow","67960"
"6660","164","Hvidbrynet Svalestær","superciliosus ","White-browed Woodswallow","67970"
"6661","164","Grå Svalestær","cinereus ","Black-faced Woodswallow","67980"
"6662","164","Hvidgattet","cinereus albiventris","White-vented Woodswallow","67990"
"6663","164","Mørk Svalestær","cyanopterus ","Dusky Woodswallow","68000"
"6664","164","Lille Svalestær","minor ","Little Woodswallow","68010"
"6665","27","Iora","tiphia ","Common Iora","68030"
"6666","27","Sortkappet Iora","nigrolutea ","Marshall's Iora","68040"
"6667","27","Smaragdiora","viridissima ","Green Iora","68050"
"6668","27","Stor Iora","lafresnayei ","Great Iora","68060"
"6669","485","Ørkengråfugl","maxima ","Ground Cuckooshrike","68080"
"6670","485","Stor Gråfugl","macei ","Large Cuckooshrike","68090"
"6671","485","Javagråfugl","javensis ","Javan Cuckooshrike","68100"
"6672","485","Sortmasket Gråfugl","novaehollandiae ","Black-faced Cuckooshrike","68110"
"6673","485","Timorgråfugl","personata ","Wallacean Cuckooshrike","68120"
"6674","485","Kaigråfugl","personata pollens","Kai Cuckooshrike","68130"
"6675","485","Burugråfugl","fortis ","Buru Cuckooshrike","68140"
"6676","485","Molukgråfugl","atriceps ","Moluccan Cuckooshrike","68150"
"6677","485","Skifergråfugl","schistacea ","Slaty Cuckooshrike","68160"
"6678","485","Melanesisk Gråfugl","caledonica ","Melanesian Cuckooshrike","68170"
"6679","485","Sabta Ysabel-gråfugl","caledonica welchmani","North Melanesian Cuckooshrike","68180"
"6680","485","Bjerggråfugl","caeruleogrisea ","Stout-billed Cuckooshrike","68190"
"6681","485","Sulawesigråfugl","temminckii ","Cerulean Cuckooshrike","68200"
"6682","485","Sundagråfugl","larvata ","Sunda Cuckooshrike","68210"
"6683","485","Hvidøjet Gråfugl","striata ","Bar-bellied Cuckooshrike","68220"
"6684","485","Munagråfugl","bicolor ","Pied Cuckooshrike","68230"
"6685","485","Guløjet Gråfugl","lineata ","Barred Cuckooshrike","68240"
"6686","485","Hvidtøjlet Gråfugl","boyeri ","Boyer's Cuckooshrike","68250"
"6687","485","Hvidgumpet Gråfugl","leucopygia ","White-rumped Cuckooshrike","68260"
